port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,1,5.375,0,9,9,5,1,Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso),pais afetuosos,afetuosos pais,opt_a,,,,,,,,,,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,,,,,space,2.326,,,,,,,,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,0,12.742,0,0,0,0,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,0,8.569,0,1,1,4,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,7.643,0,2,2,7,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,5.657,0,3,3,8,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,16.621,0,4,4,9,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,9.203,0,5,5,2,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,7.107,0,6,6,6,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,8.351,0,7,7,3,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,0,6.602,0,8,8,1,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,1,4.655,0,9,9,5,1,,
,,5df801d601423f5ab3dcf859,001,2022-09-19_14h19.12.086,rothman_exp,2022.2.3,Win32,60.09615385,,,,,,,,,,,,,,,,,,,,,space,13.883
