port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,,,,,,space,3.4069,,,,,,,,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,1,13.3936,0,0,0,6,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,10.7102,0,1,1,7,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,0,11.0232,0,2,2,3,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,1,16.2595,0,3,3,4,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,9.0672,0,4,4,2,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,12.4423,0,5,5,0,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,Santiago compró una nueva computadora.,La computadora era 100% nueva.,Compró otra computadora.,opt_a,,,,0,9.0015,0,6,6,5,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,Mi amigo viejo viene a comer con nosotros ,Mi amigo ha sido mi amigo por muchos años,Mi amigo es mayor,opt_b,,,,0,9.177,0,7,7,1,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,6.9911,0,8,8,8,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,1,15.1326,0,9,9,9,1,,
,,613af18151be953036664b9a,001,2022-09-19_16h19.39.550,rothman_exp,2022.2.3,Win32,60.49972775,,,,,,,,,,,,,,,,,,,,,,space,23.1536
