port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,0,5.208,0,9,9,4,1,"Era solo una persona, no dos personas. Era la _______________ .",persona misma,misma persona,opt_b,pre,,,,,,,,,,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,,,,,,space,2.116,,,,,,,,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,1,12.884,0,0,0,6,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,0,10.398,0,1,1,4,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,8.635,0,2,2,2,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,9.411,0,3,3,8,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,8.544,0,4,4,0,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,9.004,0,5,5,7,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,0,3.495,0,6,6,3,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Santiago compró una nueva computadora.,La computadora era 100% nueva.,Compró otra computadora.,opt_a,,,,0,9.427,0,7,7,5,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Mi amigo viejo viene a comer con nosotros ,Mi amigo ha sido mi amigo por muchos años,Mi amigo es mayor,opt_b,,,,0,7.873,0,8,8,1,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,1,11.684,0,9,9,9,1,,
,,,001,2022-09-19_18h22.44.532,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,space,24.295
