port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,Santiago compró una nueva computadora.,La computadora era 100% nueva.,Compró otra computadora.,opt_a,,,,0,6.3699,0,1,1,5,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,4.7635,0,2,2,2,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,1,6.1679,0,3,3,6,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,1,5.7542,0,4,4,4,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,3.7004,0,5,5,8,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,1,5.6129,0,6,6,9,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,1,6.1054,0,7,7,3,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,3.0468,0,8,8,7,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,5.6835,0,9,9,0,1,,
,,6160a7be8e4a247529598599,001,2022-09-19_16h21.20.207,rothman_exp,2022.2.3,Win32,60.32818533,,,,,,,,,,,,,,,,,,,,,,space,1.9336
